ID;GameCoords;GameFalloffStart;GameFalloffEnd;ContinentID;LightParamsID
14841;1179.7066650390625,1487.3524169921875,-340.1336975097656;120.86260986328125;164.28042602539062;2799;6598,9,0,0,3,0,0,0
14842;858.5486450195312,1242.5572509765625,-310.8645935058594;83.36441040039062;141.43946838378906;2799;6598,9,0,0,3,0,0,0
14843;757.4705200195312,1654.017333984375,-291.7482604980469;105.28987121582031;182.71412658691406;2799;6598,9,0,0,3,0,0,0
14844;660.15625,1901.68408203125,-319.2725830078125;179.3058624267578;249.54469299316406;2799;6598,9,0,0,3,0,0,0
14845;1899.3367919921875,-1050.02783203125,-454.5552978515625;246.22836303710938;331.23388671875;2799;6599,9,0,0,3,0,0,0
14846;2476.979248046875,-1024.7864990234375,-459.6041564941406;322.71258544921875;406.11505126953125;2799;6599,9,0,0,3,0,0,0
14847;2549.268310546875,-529.9375,-435.59027099609375;294.9474182128906;378.6502685546875;2799;6599,9,0,0,3,0,0,0
14848;2258.182373046875,-135.82986450195312,-413.2882080078125;298.2183532714844;376.0248718261719;2799;6599,9,0,0,3,0,0,0
14849;2362.48095703125,394.1076354980469,-304.390625;164.9271240234375;232.93389892578125;2799;6598,9,0,0,3,0,0,0
14850;1193.75,-804.1683959960938,-263.44964599609375;140.8648223876953;401.3080749511719;2799;6600,9,0,0,3,0,0,0
14851;1105.1614990234375,-220.8715362548828,-301.4201354980469;140.8648223876953;399.10443115234375;2799;6598,9,0,0,3,0,0,0
14852;1180.4444580078125,1305.998291015625,-294.9010314941406;71.44363403320312;110.64478302001953;2799;6598,9,0,0,3,0,0,0
14853;246.0121612548828,1231.9410400390625,-317.42535400390625;446.5708923339844;557.3204956054688;2799;6603,9,0,0,3,0,0,0
14854;372.6388854980469,457.3645935058594,-329.8229064941406;251.56224060058594;358.5271301269531;2799;6599,9,0,0,3,0,0,0
14855;0,0,0;0;0;2913;12,13,10,13,3,0,0,0
14857;7162.2734375,-8524.25390625,76.80823516845703;605.06298828125;734.657958984375;0;6680,6731,6680,6688,3,0,0,0
14917;236.03819274902344,802.935791015625,1117.3829345703125;3.811866044998169;10.31468391418457;2694;6638,7082,6638,7082,3,0,0,0
14920;11487.87890625,-4251.3125,-351.36114501953125;74.6664047241211;85.6469955444336;2858;2653,9,0,0,3,0,0,0
14921;11372.03515625,-4085.428955078125,-334.4544372558594;73.19588470458984;79.98846435546875;2858;2653,9,0,0,3,0,0,0
14922;11281.7060546875,-4353.26025390625,-352.77374267578125;66.1211929321289;75.94265747070312;2858;2653,9,0,0,3,0,0,0
14924;2797.576416015625,-780.2465209960938,426.7953186035156;16.511014938354492;30.166349411010742;2735;6764,6944,6898,6942,3,0,0,0
14932;4405.22216796875,-5002.87158203125,201.38162231445312;6.141684532165527;18.36618995666504;2825;6651,9,6651,0,3,0,0,0
14934;0,0,0;4.4848246574401855;15.64725112915039;2825;6652,9,6652,0,3,0,0,0
14935;4403.93603515625,-5105.2275390625,238.39279174804688;7.477231502532959;17.017393112182617;2825;6654,9,6654,0,3,0,0,0
14936;4414.5556640625,-5148.69970703125,222.6246795654297;7.357417583465576;16.807554244995117;2825;6653,9,6653,0,3,0,0,0
14937;8244.6142578125,-5890.1630859375,-34.34923553466797;5.508025646209717;7.956453800201416;0;6646,6784,6646,6784,3,0,0,0
14938;8204.345703125,-5908.27783203125,-29.08890724182129;5.537666320800781;7.887863636016846;0;6647,6787,6647,6787,3,0,0,0
14939;8209.4033203125,-5916.5625,-17.211650848388672;5.570276260375977;7.532454967498779;0;6648,6787,6648,6787,3,0,0,0
14940;8209.3408203125,-5916.96337890625,-13.0176420211792;5.214990139007568;7.320810794830322;0;6649,6755,6649,6755,3,0,0,0
14941;0,0,0;7.992991924285889;17.204710006713867;2915;6990,9,0,0,3,0,0,0
14942;5704.953125,-3117.9775390625,-41.9431266784668;6.422666549682617;8.573945045471191;2805;6647,6647,6647,6647,3,0,0,0
14947;4345.7275390625,-7598.82666015625,219.7322540283203;4.43808126449585;15.117119789123535;0;6694,6715,6704,6716,3,0,0,0
14948;-936.1180419921875,752.3142700195312,1233.6513671875;1.6631669998168945;18.477991104125977;2694;6658,7010,6658,7010,3,0,0,0
14952;0,1066.6666259765625,0;0.48907336592674255;0.48907336592674255;2694;6662,7144,6662,7144,3,0,0,0
14954;8205.107421875,-5915.77783203125,-56.56806564331055;8.307622909545898;12.846075057983398;0;6664,6755,6664,6755,3,0,0,0
14955;0,0,0;5.882962703704834;66.71159362792969;2910;1806,2587,0,0,3,0,0,0
14956;3383.708251953125,7552.28662109375,-657.0514526367188;189.3438262939453;239.10679626464844;2910;3064,2520,2740,0,3,0,0,0
14957;4480.947265625,7753.232421875,-385.00360107421875;112.78916931152344;135.7263946533203;2910;3064,3020,0,0,3,0,0,0
14958;4493.0146484375,6804.35546875,-453.7127990722656;52.176944732666016;67.0820083618164;2910;2105,3020,0,0,3,0,0,0
14959;1068.579833984375,6094.736328125,77.52606964111328;96.12661743164062;171.43406677246094;2910;2090,3020,2090,0,3,0,0,0
14960;2138.770751953125,7219.80908203125,49.20840835571289;155.7056427001953;203.19485473632812;2910;2133,3020,2133,0,3,0,0,0
14961;2555.958251953125,6611.73193359375,-65.04752349853516;11.597824096679688;23.069110870361328;2910;2652,2661,2652,0,3,0,0,0
14962;2783.8486328125,7568.6064453125,-98.72052764892578;73.04586029052734;73.04586029052734;2910;2139,3020,2734,0,3,0,0,0
14963;3098.421875,7387.6728515625,171.6343536376953;199.21923828125;262.66961669921875;2910;3065,3020,3065,0,3,0,0,0
14964;1949.29345703125,6884.35595703125,-130.34254455566406;53.35918426513672;68.0565185546875;2910;2585,3020,2585,0,3,0,0,0
14965;2912.94921875,5722.3310546875,144.4584503173828;23.52545738220215;41.50264358520508;2910;3075,2679,3075,0,3,0,0,0
14966;2417.9462890625,7023.01220703125,67.84375762939453;144.30335998535156;161.70896911621094;2910;2748,3020,2737,0,3,0,0,0
14967;1820.763916015625,7051.70849609375,38.641292572021484;108.56611633300781;151.20643615722656;2910;2186,3020,2186,0,3,0,0,0
14968;1982.7239990234375,6635.79345703125,97.67011260986328;91.63360595703125;104.23001098632812;2910;2654,2664,2739,0,3,0,0,0
14969;1850.7239990234375,6608.07275390625,97.55790710449219;92.38842010498047;109.66146850585938;2910;2654,2664,2739,0,3,0,0,0
14970;1283.314208984375,6795.72314453125,146.2503204345703;133.06414794921875;215.94720458984375;2910;2656,3020,2656,0,3,0,0,0
14971;1322.68408203125,7132.578125,85.27921295166016;127.19609832763672;197.59226989746094;2910;2127,3020,2127,0,3,0,0,0
14972;1175.35546875,6069.5048828125,77.52606964111328;105.69538116455078;177.5350799560547;2910;2090,3020,2090,0,3,0,0,0
14973;2411.53466796875,6659.97119140625,160.5251007080078;58.51747512817383;71.87035369873047;2910;2651,2661,2651,0,3,0,0,0
14974;2294.720458984375,6179.4677734375,153.76611328125;182.90777587890625;225.1240692138672;2910;2612,3020,2612,0,3,0,0,0
14975;3101.3173828125,5937.4091796875,47.34987258911133;103.89991760253906;110.276611328125;2910;2282,3020,2282,0,3,0,0,0
14976;3142.1787109375,5910.1845703125,287.5082702636719;19.16388511657715;28.877573013305664;2910;2283,3020,2283,0,3,0,0,0
14977;2950.395751953125,6529.05224609375,-296.6707458496094;75.44644927978516;75.52962493896484;2910;2296,3020,0,0,3,0,0,0
14978;2950.395751953125,6529.05224609375,-109.94145202636719;56.04012680053711;56.057777404785156;2910;2297,3020,0,0,3,0,0,0
14979;5320.8466796875,5761.4560546875,-524.4649047851562;545.6027221679688;802.8797607421875;2910;2318,2586,0,0,3,0,0,0
14980;4776.4111328125,5908.6083984375,8.02436351776123;310.16650390625;374.3633117675781;2910;2357,3020,0,0,3,0,0,0
14981;4034.96533203125,7235.55224609375,-513.3040161132812;106.38819885253906;122.82140350341797;2910;2645,3020,2645,0,3,0,0,0
14982;4647.34912109375,7431.31005859375,-153.1031036376953;53.31562805175781;53.37588119506836;2910;3064,3020,0,0,3,0,0,0
14983;3671.62158203125,6351.11279296875,221.52757263183594;366.6053771972656;441.81866455078125;2910;3081,2729,3081,0,3,0,0,0
14984;2301.036376953125,6155.27783203125,-130.7049102783203;0.1388888955116272;50.52596664428711;2910;2612,3020,2612,0,3,0,0,0
14985;2905.038330078125,6667.4208984375,-56.043521881103516;66.60543823242188;66.60543823242188;2910;2441,3020,2741,0,3,0,0,0
14986;5075.9267578125,5571.212890625,160.4325714111328;136.54014587402344;200.04702758789062;2910;2357,3020,0,0,3,0,0,0
14987;1260.4716796875,5938.515625,77.52606964111328;93.38838195800781;173.1516571044922;2910;2090,3020,2090,0,3,0,0,0
14988;2081.541015625,5392.5712890625,-0.46635130047798157;81.9739761352539;147.0020294189453;2910;2504,3020,2504,0,3,0,0,0
14989;1898.0986328125,5686.3056640625,38.04544448852539;91.81184387207031;232.44960021972656;2910;2572,2876,2798,0,3,0,0,0
14990;1551.6279296875,5445.880859375,61.51869583129883;125.30328369140625;198.82064819335938;2910;2572,2876,2798,0,3,0,0,0
14991;5286.8935546875,6313.87109375,-38.43758010864258;186.01834106445312;248.57864379882812;2910;2077,2586,0,0,3,0,0,0
14992;5017.2890625,6497.3037109375,-38.43758010864258;180.7868194580078;248.57864379882812;2910;2077,2586,0,0,3,0,0,0
14993;4847.8017578125,6754.9833984375,-38.43758010864258;183.19969177246094;256.95294189453125;2910;3064,2586,0,0,3,0,0,0
14994;4723.4560546875,7036.5859375,-38.43758010864258;178.0617218017578;248.57864379882812;2910;3064,2586,0,0,3,0,0,0
14995;4713.3916015625,7328.7646484375,-38.43758010864258;177.5682830810547;248.57864379882812;2910;3064,2586,0,0,3,0,0,0
14996;4620.1318359375,7617.9814453125,-38.43758010864258;177.071533203125;248.57864379882812;2910;3064,2586,0,0,3,0,0,0
14997;4525.7373046875,7721.9345703125,-38.43758010864258;176.86643981933594;248.57864379882812;2910;3064,2586,0,0,3,0,0,0
14998;4219.3876953125,7678.9892578125,-38.43758010864258;182.6339569091797;248.57864379882812;2910;3064,2586,0,0,3,0,0,0
14999;4071.282958984375,7816.796875,-38.43758010864258;135.19613647460938;186.34356689453125;2910;3064,2586,0,0,3,0,0,0
15000;3574.5693359375,7846.7392578125,-38.43758010864258;184.17591857910156;248.57864379882812;2910;2139,2586,0,0,3,0,0,0
15001;3991.381103515625,7818.12744140625,-38.43758010864258;158.01744079589844;230.38433837890625;2910;3064,2586,0,0,3,0,0,0
15002;3352.12109375,7889.6708984375,-38.43758010864258;184.17591857910156;248.57864379882812;2910;2139,2586,0,0,3,0,0,0
15003;3033.77734375,7894.830078125,-38.43758010864258;184.17591857910156;248.57864379882812;2910;2139,2586,2734,0,3,0,0,0
15004;3033.77734375,8136.5458984375,-38.43758010864258;184.17591857910156;248.57864379882812;2910;2139,2586,0,0,3,0,0,0
15005;2901.2841796875,8388.0908203125,-38.43758010864258;184.17591857910156;248.57864379882812;2910;2139,2586,0,0,3,0,0,0
15006;2640.982421875,8473.154296875,-38.43758010864258;184.17591857910156;248.57864379882812;2910;2139,2586,0,0,3,0,0,0
15007;2475.8876953125,8518.751953125,-38.43758010864258;184.17591857910156;248.57864379882812;2910;2139,2586,0,0,3,0,0,0
15008;2645.0625,8143.15234375,-38.43758010864258;291.5482482910156;379.4749450683594;2910;2139,2586,0,0,3,0,0,0
15009;2319.10546875,8143.15234375,-38.43758010864258;291.5482482910156;379.4749450683594;2910;2139,2586,0,0,3,0,0,0
15010;2167.62109375,7900.4375,-38.43758010864258;291.5482482910156;379.4749450683594;2910;2139,2586,2139,0,3,0,0,0
15011;1445.701416015625,7898.8056640625,-38.43758010864258;291.5482482910156;379.4749450683594;2910;2089,2586,0,0,3,0,0,0
15012;1567.6822509765625,6555.38720703125,16.79130744934082;109.42134857177734;128.55548095703125;2910;2596,2596,2596,0,3,0,0,0
15013;1578.7603759765625,6621.171875,-1.6423611640930176;90.31249237060547;145.66140747070312;2910;2596,2596,2596,0,3,0,0,0
15014;1586.4736328125,6793.5673828125,-1.6423615217208862;102.11717224121094;154.18295288085938;2910;2596,2596,2596,0,3,0,0,0
15015;1572.6591796875,6934.8798828125,-1.6423614025115967;89.892578125;154.18295288085938;2910;2596,2596,2596,0,3,0,0,0
15016;1573.853515625,7057.6123046875,-1.6423603296279907;76.00885009765625;140.49172973632812;2910;2596,2596,2596,0,3,0,0,0
15017;1581.342041015625,7158.64501953125,-1.6423604488372803;76.00885009765625;144.8897705078125;2910;2596,2596,2596,0,3,0,0,0
15018;1556.8021240234375,7328.36474609375,-1.642358660697937;124.30496215820312;187.2439422607422;2910;2596,2596,2596,0,3,0,0,0
15019;1525.0416259765625,6452.55908203125,-1.6423596143722534;92.9976577758789;136.4972686767578;2910;2596,2596,2596,0,3,0,0,0
15020;1757.79345703125,7362.8994140625,-1.6423689126968384;184.05987548828125;239.9545440673828;2910;2596,2596,2596,0,3,0,0,0
15021;2959.999267578125,6450.67431640625,-41.67882537841797;30.71204376220703;30.71204376220703;2910;2340,2633,2340,0,3,0,0,0
15022;1560.7222900390625,6356.306640625,8.502059936523438;101.7261734008789;149.3648223876953;2910;2596,2596,2596,0,3,0,0,0
15023;1614.3697509765625,6227.078125,-1.6423617601394653;118.49968719482422;166.6415252685547;2910;2596,2596,2596,0,3,0,0,0
15024;1762.423583984375,6185.21337890625,-1.642369031906128;102.8218765258789;160.2880096435547;2910;2596,2596,2596,0,3,0,0,0
15025;3987.21533203125,7509.93212890625,64.13522338867188;79.55643463134766;98.1536636352539;2910;2646,3020,2646,0,3,0,0,0
15026;3498.94970703125,5587.81005859375,285.59283447265625;6.967852592468262;13.394912719726562;2910;3064,3020,2740,0,3,0,0,0
15027;3542.6640625,5538.91259765625,323.6092834472656;73.99510192871094;86.96083068847656;2910;2719,2719,2719,0,3,0,0,0
15028;1739.326416015625,6404.720703125,54.74353790283203;41.30832290649414;54.678070068359375;2910;3064,3064,2740,0,3,0,0,0
15029;2866.107666015625,6350.83349609375,216.64466857910156;138.11740112304688;148.42730712890625;2910;3075,2679,3075,0,3,0,0,0
15030;2627.830810546875,6730.541015625,107.488037109375;73.96098327636719;97.23473358154297;2910;2684,2661,2684,0,3,0,0,0
15031;2594.47998046875,6921.74853515625,88.61821746826172;66.07534790039062;92.16319274902344;2910;2441,2692,2441,0,3,0,0,0
15032;2836.3447265625,6567.87353515625,134.3445281982422;14.018813133239746;20.366125106811523;2910;2696,2696,2696,0,3,0,0,0
15033;2465.045166015625,6520.88818359375,153.2814483642578;59.15885925292969;70.7574234008789;2910;3064,3020,2740,0,3,0,0,0
15034;3267.592041015625,5744.1005859375,318.6986389160156;56.70792007446289;68.4402084350586;2910;3064,3064,2740,0,3,0,0,0
15035;3348.654541015625,5752.220703125,308.8689270019531;55.21501159667969;69.21575927734375;2910;3064,3064,2740,0,3,0,0,0
15036;3423.546875,5736.994140625,306.5715026855469;46.568111419677734;66.79898834228516;2910;3064,3064,2740,0,3,0,0,0
15037;3504.30126953125,5854.03564453125,269.45355224609375;42.982303619384766;56.39832305908203;2910;3075,3020,3075,0,3,0,0,0
15038;3595.298583984375,5890.65283203125,278.5294494628906;50.138736724853516;65.71000671386719;2910;3075,3020,3075,0,3,0,0,0
15039;3176.69091796875,5801.75,301.6971740722656;47.96622085571289;61.765621185302734;2910;3075,3075,3075,0,3,0,0,0
15040;4114.00634765625,7192.025390625,52.06488800048828;55.408241271972656;70.6980209350586;2910;2715,3020,0,0,3,0,0,0
15041;3205.118896484375,5849.5068359375,282.0639953613281;44.40489196777344;44.55962371826172;2910;3075,3075,3075,0,3,0,0,0
15042;3238.487060546875,5852.64501953125,259.06842041015625;48.189369201660156;63.68183135986328;2910;3075,3075,3075,0,3,0,0,0
15043;3320.552978515625,5875.44287109375,254.9721221923828;54.85636901855469;73.41281127929688;2910;3075,3075,3075,0,3,0,0,0
15044;3220.44873046875,6567.572265625,185.30181884765625;53.792510986328125;75.14382934570312;2910;2441,3020,2741,0,3,0,0,0
15045;3142.505126953125,6494.546875,205.83038330078125;66.09722900390625;82.65591430664062;2910;2441,3020,2741,0,3,0,0,0
15046;3122.046142578125,6428.87841796875,224.7610321044922;79.9723129272461;96.2224349975586;2910;2441,3020,2741,0,3,0,0,0
15047;2981.993896484375,6265.66650390625,224.44479370117188;95.97705841064453;121.0094985961914;2910;3075,2679,3075,0,3,0,0,0
15048;2468.645751953125,6749.4287109375,140.96133422851562;55.59137725830078;73.01176452636719;2910;2651,2661,2651,0,3,0,0,0
15049;2517.033935546875,6826.45166015625,135.07151794433594;52.564273834228516;61.5013313293457;2910;2651,2661,2651,0,3,0,0,0
15050;2851.056396484375,5723.94287109375,326.40118408203125;72.02500915527344;94.32107543945312;2910;3075,3075,3075,0,3,0,0,0
15051;2743.665771484375,5781.6337890625,289.425537109375;64.69190216064453;79.5468521118164;2910;3075,3075,3075,0,3,0,0,0
15052;2984.953125,5713.328125,320.22943115234375;74.44068908691406;85.01095581054688;2910;3075,3075,3075,0,3,0,0,0
15053;3089.971435546875,5755.29248046875,313.887451171875;72.58560180664062;81.69497680664062;2910;3075,3075,3075,0,3,0,0,0
15054;2413.935791015625,7186.6572265625,72.03982543945312;72.06982421875;104.12283325195312;2910;2748,3020,2737,0,3,0,0,0
15055;2788.716064453125,6609.87060546875,206.35546875;42.71592330932617;53.9081916809082;2910;2441,3020,2741,0,3,0,0,0
15056;2742.674560546875,6582.3837890625,198.4565887451172;42.41172790527344;52.11857604980469;2910;2441,3020,2741,0,3,0,0,0
15057;2716.138916015625,6521.705078125,185.73568725585938;47.98063659667969;63.061485290527344;2910;2441,3020,2741,0,3,0,0,0
15058;2731.788330078125,6489.01416015625,192.82908630371094;37.09598922729492;59.35205841064453;2910;2441,3020,2741,0,3,0,0,0
15059;2689.036376953125,6409.7744140625,191.47988891601562;29.771760940551758;56.85980987548828;2910;3064,3020,2740,0,3,0,0,0
15060;2697.6337890625,6284.4306640625,221.65464782714844;80.23542785644531;93.70780181884766;2910;3075,2679,3075,0,3,0,0,0
15061;2618.517333984375,6212.392578125,204.25582885742188;70.0046615600586;86.60918426513672;2910;3075,2679,3075,0,3,0,0,0
15062;2596.920166015625,6110.25,202.17657470703125;87.47366333007812;109.94290161132812;2910;3075,2679,3075,0,3,0,0,0
15063;2698.079833984375,6214.7021484375,230.55963134765625;102.95305633544922;113.3370132446289;2910;3075,2679,3075,0,3,0,0,0
15064;2608.1650390625,6024.46875,199.06594848632812;91.29875946044922;102.64697265625;2910;3075,2679,3075,0,3,0,0,0
15065;2506.979248046875,5801.53564453125,164.62255859375;133.20486450195312;156.69204711914062;2910;3064,3020,2740,0,3,0,0,0
15066;2700.751708984375,6014.36572265625,270.5538635253906;65.60041046142578;84.22657775878906;2910;3075,2679,3075,0,3,0,0,0
15067;2704.630126953125,5920.251953125,296.27783203125;85.5235824584961;101.2596206665039;2910;3075,2679,3075,0,3,0,0,0
15068;3135.210205078125,6569.60009765625,205.32736206054688;46.74502182006836;56.09941101074219;2910;2441,3020,2741,0,3,0,0,0
15069;3126.80810546875,6640.62939453125,165.6707763671875;84.30551147460938;109.63410949707031;2910;2441,3020,2741,0,3,0,0,0
15070;2801.8369140625,6794.5400390625,217.61106872558594;128.25474548339844;159.52113342285156;2910;2441,3020,2741,0,3,0,0,0
15071;2973.6181640625,6735.57568359375,188.7543487548828;79.2060546875;109.61193084716797;2910;2441,3020,2741,0,3,0,0,0
15072;3257.24560546875,6671.54541015625,138.5106658935547;85.80325317382812;107.59768676757812;2910;2441,3020,2741,0,3,0,0,0
15073;3527.37060546875,5726.91845703125,330.4171142578125;61.50701141357422;74.1526870727539;2910;3064,3064,2740,0,3,0,0,0
15074;3649.078125,5744.8203125,327.342041015625;90.48167419433594;104.04818725585938;2910;3064,3064,2740,0,3,0,0,0
15075;3683.5869140625,5859.28125,342.75885009765625;37.03952407836914;51.542240142822266;2910;3064,3064,2740,0,3,0,0,0
15076;3733.10498046875,5916.328125,347.8207092285156;57.91644287109375;67.5054702758789;2910;3064,3064,2740,0,3,0,0,0
15077;3813.932373046875,5950.74853515625,350.28759765625;54.328304290771484;68.24715423583984;2910;3064,3064,2740,0,3,0,0,0
15078;3904.94970703125,5953.9541015625,227.93316650390625;63.97519302368164;82.19143676757812;2910;3064,3064,2740,0,3,0,0,0
15079;2067.9375,6888.064453125,80.3979263305664;79.27259063720703;98.40959167480469;2910;3064,3020,2740,0,3,0,0,0
15080;2010.1822509765625,6972.54443359375,110.26426696777344;67.79866027832031;91.33395385742188;2910;3064,3020,2740,0,3,0,0,0
15081;1771.138916015625,6665.5712890625,82.97916412353516;77.58366394042969;117.12686920166016;2910;2654,2664,2739,0,3,0,0,0
15082;1991.6632080078125,6736.90478515625,83.32203674316406;71.50724029541016;102.09500122070312;2910;2654,2664,2739,0,3,0,0,0
15083;2621.890625,6512.85791015625,159.47216796875;51.587669372558594;64.5972671508789;2910;3064,3020,2740,0,3,0,0,0
15084;2545.885498046875,6501.9609375,164.9716339111328;42.042659759521484;50.91424560546875;2910;3064,3020,2740,0,3,0,0,0
15085;3197.126708984375,5747.67724609375,325.3862609863281;27.75798797607422;39.53219985961914;2910;3064,3064,2740,0,3,0,0,0
15086;3033.661376953125,5665.90087890625,366.130859375;45.08024978637695;64.0597915649414;2910;3075,3075,3075,0,3,0,0,0
15087;2523.837646484375,6774.2568359375,178.6063690185547;29.532705307006836;43.633148193359375;2910;2651,2661,2651,0,3,0,0,0
15088;2651.6015625,6589.4375,194.72254943847656;36.32483673095703;45.643245697021484;2910;3064,3020,2740,0,3,0,0,0
15089;3606.296875,5677.751953125,861.1516723632812;258.92620849609375;314.3399353027344;2910;2753,3020,2753,0,3,0,0,0
15090;3403.677001953125,5502.62841796875,1016.9495239257812;373.6109924316406;458.7718505859375;2910;2753,3020,2753,0,3,0,0,0
15091;3045.889892578125,6076.89501953125,927.5886840820312;507.8104248046875;554.2841796875;2910;2753,3020,2753,0,3,0,0,0
15092;3044.69091796875,6599.92529296875,743.7918090820312;271.4832458496094;327.97540283203125;2910;2753,3020,2753,0,3,0,0,0
15093;3580.396728515625,6164.43603515625,1080.080810546875;386.0159606933594;388.78143310546875;2910;2753,3020,2753,0,3,0,0,0
15094;3420.35498046875,5817.484375,572.0744018554688;167.34129333496094;202.8970184326172;2910;2753,3020,2753,0,3,0,0,0
15095;3187.967041015625,6332.43212890625,606.315673828125;179.9216766357422;231.04345703125;2910;2753,3020,2753,0,3,0,0,0
15096;2535.060791015625,6253.8193359375,697.4190063476562;310.1532287597656;380.58001708984375;2910;2753,3020,2753,0,3,0,0,0
15097;2680.0322265625,6431.24755859375,667.7395629882812;277.06024169921875;330.5506896972656;2910;2753,3020,2753,0,3,0,0,0
15098;2565.375,6637.91259765625,133.38368225097656;72.74552917480469;98.35192108154297;2910;2684,2661,2684,0,3,0,0,0
15100;473.5399475097656,1367.0555419921875,-948.7227783203125;445.1019592285156;585.5614624023438;2910;3535,3486,3670,3890,3,0,0,0
15101;-342.8194580078125,2109.109375,-279.2947998046875;153.8614044189453;200.658203125;2910;3557,3486,3670,3890,3,0,0,0
15102;512.5173950195312,1357.1024169921875,-21.90338897705078;154.22640991210938;181.09078979492188;2910;3764,3486,3670,3890,3,0,0,0
15103;509.48785400390625,1078.0972900390625,-37.79348373413086;157.92274475097656;217.52317810058594;2910;3764,3486,3670,3890,3,0,0,0
15104;-218.8229217529297,2110.979248046875,61.1776123046875;46.33964157104492;70.25020599365234;2910;3516,3486,3670,3890,3,0,0,0
15105;-345.40972900390625,2155.998291015625,79.792724609375;59.622196197509766;82.82036590576172;2910;3516,3486,3670,3890,3,0,0,0
15106;-220.5885467529297,2187.638916015625,61.1776123046875;46.33964157104492;70.25020599365234;2910;3516,3486,3670,3890,3,0,0,0
15107;-345.40972900390625,2090.94970703125,79.792724609375;83.98773193359375;102.8486328125;2910;3516,3486,3670,3890,3,0,0,0
15108;-396.0989685058594,2135.87841796875,79.792724609375;79.361328125;122.3538589477539;2910;3516,3486,3670,3890,3,0,0,0
15109;197.96701049804688,1938.267333984375,68.86973571777344;83.92630767822266;110.443603515625;2910;3935,3486,3670,3890,3,0,0,0
15110;186.484375,2039.5399169921875,92.07210540771484;83.16656494140625;114.13900756835938;2910;3935,3486,3670,3890,3,0,0,0
15111;-44.84027862548828,2095.157958984375,92.07210540771484;68.69705963134766;110.443603515625;2910;3519,3486,3670,3890,3,0,0,0
15112;-479.5798645019531,1797.65283203125,76.67669677734375;73.37899017333984;102.2719497680664;2910;3566,3486,3670,3890,3,0,0,0
15113;795.560791015625,2102.079833984375,-64.63434600830078;169.02000427246094;224.63922119140625;2910;3950,3930,3670,3890,3,0,0,0
15114;1228.9617919921875,1420.0850830078125,30.32826042175293;112.58717346191406;201.75970458984375;2910;3607,3893,3670,3890,3,0,0,0
15115;-134.53125,4475.3212890625,-158.01388549804688;6.79184103012085;17.17212677001953;2910;3640,3486,3670,3890,3,0,0,0
15116;-498.5868225097656,3740.557373046875,134.70188903808594;4.827481746673584;75.21492767333984;2910;3612,3951,3612,0,3,0,0,0
15117;689.5885620117188,3398.657958984375,206.71420288085938;258.97412109375;600.2284545898438;2910;3706,3486,3706,3890,3,0,0,0
15118;773.9757080078125,1956.5972900390625,-55.6415901184082;76.94451904296875;88.58871459960938;2910;3950,3930,3670,3890,3,0,0,0
15119;899.7291870117188,2680.693603515625,-90.88249969482422;159.87611389160156;234.0687255859375;2910;3535,3930,3670,3890,3,0,0,0
15120;945.217041015625,2439.041748046875,-164.4798583984375;130.671630859375;208.6361083984375;2910;3950,3930,3670,3890,3,0,0,0
15121;1134.0989990234375,2514.954833984375,-128.7966766357422;258.6216735839844;313.6879577636719;2910;3535,3930,3670,3890,3,0,0,0
15122;907.7083129882812,1973.767333984375,-55.6415901184082;76.94451904296875;88.58871459960938;2910;3950,3930,3670,3890,3,0,0,0
15123;908.1840209960938,1876.9722900390625,-62.96403884887695;76.94451904296875;81.40702056884766;2910;3950,3930,3670,3890,3,0,0,0
15124;947.1145629882812,1800.701416015625,-58.97731399536133;64.13938903808594;67.16431427001953;2910;3950,3930,3670,3890,3,0,0,0
15125;755.9757080078125,1839.671875,-59.77481460571289;76.94451904296875;88.58871459960938;2910;3950,3930,3670,3890,3,0,0,0
15126;736.6267700195312,1772.013916015625,-67.41230773925781;62.87224197387695;96.22034454345703;2910;3950,3930,3670,3890,3,0,0,0
15127;-86.82291412353516,1126.842041015625,-126.90396881103516;159.23338317871094;234.71920776367188;2910;3535,3930,3670,3890,3,0,0,0
15128;142.921875,1624.8941650390625,3.9143497943878174;88.31248474121094;134.67210388183594;2910;3938,3486,3670,3890,3,0,0,0
15129;-1277.654541015625,2335.61279296875,49.029296875;308.211669921875;370.676513671875;2910;3178,3486,3670,3890,3,0,0,0
15130;-1548.5885009765625,2524.989501953125,49.029296875;85.76564025878906;137.53668212890625;2910;3231,3486,3670,3890,3,0,0,0
15131;-1388.232666015625,3822.19189453125,20.46180534362793;178.96092224121094;245.06097412109375;2910;3612,3951,3612,0,3,0,0,0
15132;-540.0711669921875,2149.71875,104.30264282226562;116.74011993408203;157.41555786132812;2910;3516,3573,3670,3890,3,0,0,0
15133;-752.6683959960938,1551.3385009765625,32.4493522644043;131.88880920410156;235.97897338867188;2910;3935,3486,3670,3890,3,0,0,0
15134;-582.9323120117188,1801.1805419921875,61.3629035949707;99.52942657470703;147.75216674804688;2910;3566,3486,3670,3890,3,0,0,0
15135;-652.0104370117188,1884.12158203125,90.87650299072266;65.3514633178711;103.67109680175781;2910;3566,3486,3670,3890,3,0,0,0
15136;-1195.517333984375,1296.90625,7.488638877868652;106.7446517944336;155.55397033691406;2910;3516,3486,3670,3890,3,0,0,0
