ID;OverrideCelestialSphere;OverrideSunPosition;HighlightSky;LightSkyboxID;CloudTypeID;Glow;WaterShallowAlpha;WaterDeepAlpha;OceanShallowAlpha;OceanDeepAlpha;Flags;SsaoSettingsID;SunPolar;SunAzimuth;SunAttenuationStart;SunAttenuationEnd;Field_12_0_0_63534_016;Field_12_0_0_63534_017;Field_12_0_0_63534_018;Field_12_0_0_63534_019;Field_12_0_0_63534_020;Field_12_0_0_63534_021;Field_12_0_0_63534_022;Field_12_0_0_63534_023;Field_12_0_0_63534_024;Field_12_0_0_63534_025;Field_12_0_0_63534_026;Field_12_0_0_63534_027;Field_12_0_0_63534_028;Field_12_0_0_63534_029;Field_12_0_1_65617_030;Field_12_0_1_65617_031
3074;0,0,0;0,0,0;0;294;0;0.10000000149011612;0.20000000298023224;0.5;0.699999988079071;1;16;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2734;0,0,0;0,0,0;0;352;0;0;0.10000000149011612;0.30000001192092896;0.30000001192092896;0.8999999761581421;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2211;0,0,0;0,0,0;0;0;0;1;0.5;1;0.75;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3075;0,0,0;0,0,0;0;342;0;0.20000000298023224;0.5;0.699999988079071;0.8999999761581421;1;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2756;0,0,0;0,0,0;1;329;0;0.4000000059604645;0.5;1;0.6499999761581421;1;14;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2285;0,0,0;0,0,0;1;308;0;0.30000001192092896;0.5;1;0.75;1;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2399;0,0,0;0,0,0;1;308;0;0.30000001192092896;0.5;1;0.75;1;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2400;0,0,0;0,0,0;1;308;0;0.30000001192092896;0.5;1;0.75;1;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3076;0,0,0;0,0,0;1;319;0;0.25;0.30000001192092896;1;0.75;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2532;0,0,0;0,0,0;0;0;0;0.20000000298023224;1;1;0.8999999761581421;1;10;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2800;0,0,0;0,0,0;1;307;0;0.05000000074505806;0;1;0.5;1;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3971;0,0,0;0,0,0;0;297;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
4414;0,0,0;0,0,0;0;297;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
4441;0,0,0;0,0,0;0;297;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5246;0,0,0;0,0,0;0;297;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2298;0,0,0;0,0,0;0;0;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2383;0,0,0;0,0,0;0;0;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2397;0,0,0;0,0,0;0;0;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2567;0,0,0;0,0,0;0;0;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3077;0,0,0;0,0,0;0;0;0;0.30000001192092896;0.20000000298023224;0.10000000149011612;0.10000000149011612;0.30000001192092896;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2260;0,0,0;0,0,0;0;0;0;0.30000001192092896;0.5;1;0.75;1;10;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3299;0,0,0;0,0,0;1;0;0;0.6000000238418579;0.75;0.5;0.6499999761581421;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3957;0,0,0;0,0,0;1;0;0;0.6000000238418579;0.75;0.5;0.6499999761581421;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2276;0,0,0;0,0,0;1;0;0;0.10000000149011612;0.75;0.5;0.6499999761581421;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3078;0,0,0;0,0,0;0;0;0;0;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3446;0,0,0;0,0,0;0;0;0;0;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3917;0,0,0;0,0,0;0;0;0;0;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5113;0,0,0;0,0,0;0;0;0;0;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5114;0,0,0;0,0,0;0;0;0;0;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2387;0,0,0;0,0,0;0;315;0;0.20000000298023224;0.5;1;0.75;1;14;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3079;0,0,0;0,0,0;0;315;0;0.20000000298023224;0.5;1;0.75;1;14;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2634;0,0,0;0,0,0;0;322;0;0.4000000059604645;0.20000000298023224;0.5;0.5;0.800000011920929;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2456;0,0,0;0,0,0;0;0;0;0;0.44999998807907104;1;0.75;0.5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3959;0,0,0;0,0,0;0;0;0;0;0.44999998807907104;1;0.75;0.5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5160;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5230;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5380;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5395;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5396;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5436;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5513;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5519;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5547;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5548;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5590;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5616;0,0,0;0,0,0;0;0;0;0;0.20000000298023224;0.5;0.699999988079071;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2786;0,0,0;0,0,0;0;301;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.6499999761581421;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2798;0,0,0;0,0,0;0;301;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.6499999761581421;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2801;0,0,0;0,0,0;0;301;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.6499999761581421;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3096;0,0,0;0,0,0;0;301;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.6499999761581421;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3953;0,0,0;0,0,0;0;301;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.6499999761581421;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3080;0,0,0;0,0,0;0;321;0;0.20000000298023224;0.30000001192092896;0.699999988079071;0.75;1;30;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2676;0,0,0;0,0,0;1;164;0;0.05000000074505806;0.5;1;0.75;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2729;0,0,0;0,0,0;0;343;0;0.15000000596046448;0.20000000298023224;0.5;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3081;0,0,0;0,0,0;0;343;0;0.15000000596046448;0.20000000298023224;0.5;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2442;0,0,0;0,0,0;0;315;0;0.20000000298023224;0.5;1;0.75;1;12;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2443;0,0,0;0,0,0;0;315;0;0.20000000298023224;0.5;1;0.75;1;12;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2448;0,0,0;0,0,0;0;315;0;0.20000000298023224;0.5;1;0.75;1;12;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2864;0,0,0;0,0,0;0;315;0;0.20000000298023224;0.5;1;0.75;1;12;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3397;0,0,0;0,0,0;0;315;0;0.20000000298023224;0.5;1;0.75;1;12;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2792;0,0,0;0,0,0;0;308;0;0.10000000149011612;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3313;0,0,0;0,0,0;0;308;0;0.10000000149011612;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2426;0,0,0;0,0,0;0;0;0;0.10000000149011612;0.5;1;0.6000000238418579;1;24;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2450;0,0,0;0,0,0;0;0;0;0.10000000149011612;0.5;1;0.6000000238418579;1;24;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2452;0,0,0;0,0,0;0;0;0;0.10000000149011612;0.5;1;0.6000000238418579;1;24;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2429;0,0,0;0,0,0;1;0;0;0.30000001192092896;0.20000000298023224;0.10000000149011612;0.10000000149011612;0.30000001192092896;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2754;0,0,0;0,0,0;1;0;0;0.30000001192092896;0.20000000298023224;0.10000000149011612;0.10000000149011612;0.30000001192092896;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3082;0,0,0;0,0,0;1;0;0;0.30000001192092896;0.20000000298023224;0.10000000149011612;0.10000000149011612;0.30000001192092896;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3606;0,0,0;0,0,0;1;0;0;0.30000001192092896;0.20000000298023224;0.10000000149011612;0.10000000149011612;0.30000001192092896;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3083;0,0,0;0,0,0;1;0;0;0.30000001192092896;0.20000000298023224;0.10000000149011612;0.10000000149011612;0.30000001192092896;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
5247;0,0,0;0,0,0;1;0;0;0.30000001192092896;0.20000000298023224;0.10000000149011612;0.10000000149011612;0.30000001192092896;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2867;0,0,0;0,0,0;0;315;0;0.4000000059604645;0.5;1;0.75;1;12;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3399;0,0,0;0,0,0;0;315;0;0.4000000059604645;0.5;1;0.75;1;12;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3429;0,0,0;0,0,0;0;315;0;0.4000000059604645;0.5;1;0.75;1;12;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3658;0,0,0;0,0,0;0;0;0;0.20000000298023224;0.5;1;0.6000000238418579;1;24;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3659;0,0,0;0,0,0;0;0;0;0.20000000298023224;0.5;1;0.6000000238418579;1;24;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2819;0,0,0;0,0,0;0;64;0;1;0.10000000149011612;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2589;0,0,0;0,0,0;0;317;0;0;0.20000000298023224;0.30000001192092896;0.5;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2609;0,0,0;0,0,0;0;317;0;0;0.20000000298023224;0.30000001192092896;0.5;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3952;0,0,0;0,0,0;0;317;0;0;0.20000000298023224;0.30000001192092896;0.5;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
6601;0,0,0;0,0,0;0;0;0;0.10000000149011612;0.20000000298023224;0.30000001192092896;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2596;0,0,0;0,0,0;0;322;0;0.30000001192092896;0.10000000149011612;0.5;0.5;0.800000011920929;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2511;0,0,0;0,0,0;0;0;0;0.5;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2565;0,0,0;0,0,0;0;0;0;0.5;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2571;0,0,0;0,0,0;0;0;0;0.5;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2639;0,0,0;0,0,0;0;0;0;0.800000011920929;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2787;0,0,0;0,0,0;0;0;0;0.800000011920929;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2788;0,0,0;0,0,0;0;0;0;0.800000011920929;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2518;0,0,0;0,0,0;1;323;0;0.20000000298023224;0.5;1;0.6499999761581421;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2519;0,0,0;0,0,0;1;323;0;0.20000000298023224;0.5;1;0.6499999761581421;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3084;0,0,0;0,0,0;0;308;0;0.10000000149011612;0.5;1;0.75;1;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2564;0,0,0;0,0,0;0;0;0;0.4000000059604645;0.5;1;0.75;1;30;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2572;0,0,0;0,0,0;0;301;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2644;0,0,0;0,0,0;0;354;0;0.30000001192092896;1;0.6000000238418579;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2730;0,0,0;0,0,0;0;354;0;0.30000001192092896;1;0.6000000238418579;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
4312;0,0,0;0,0,0;0;334;0;0.30000001192092896;0.10000000149011612;0.30000001192092896;0.6499999761581421;1;30;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2633;0,0,0;0,0,0;0;0;0;0.30000001192092896;0.5;1;0.10000000149011612;0.30000001192092896;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3930;0,0,0;0,0,0;0;0;0;0.30000001192092896;0.5;1;0.10000000149011612;0.30000001192092896;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3085;0,0,0;0,0,0;0;125;0;0.30000001192092896;1;0.6000000238418579;0.5;1;30;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2761;0,0,0;0,0,0;0;309;0;0;0.20000000298023224;0.5;0.699999988079071;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2672;0,0,0;0,0,0;0;317;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.5;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2673;0,0,0;0,0,0;0;317;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.5;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2746;0,0,0;0,0,0;0;317;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.5;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2793;0,0,0;0,0,0;0;317;0;0.30000001192092896;0.20000000298023224;0.30000001192092896;0.5;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2873;0,0,0;0,0,0;0;322;0;0.5;0.10000000149011612;0.5;0.5;0.800000011920929;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2681;0,0,0;0,0,0;0;301;0;0;0.44999998807907104;1;0.75;0.5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
4296;0,0,0;0,0,0;1;337;0;0.20000000298023224;0.20000000298023224;0.5;0.5;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2715;0.10000000149011612,1,0.2199999988079071;0,0,0;1;0;0;0.20000000298023224;0.05000000074505806;0.30000001192092896;0.20000000298023224;1;46;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2719;0,0,0;0,0,0;0;311;0;0.25;0.10000000149011612;0.30000001192092896;0.10000000149011612;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2722;0,0,0;0,0,0;0;311;0;0.25;0.10000000149011612;0.30000001192092896;0.10000000149011612;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2664;0,0,0;0,0,0;0;0;0;0.20000000298023224;0.10000000149011612;0.30000001192092896;0.10000000149011612;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2739;0,0,0;0,0,0;0;0;0;0.20000000298023224;0.10000000149011612;0.10000000149011612;0.10000000149011612;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3618;0,0,0;0,0,0;0;0;0;0.20000000298023224;0.10000000149011612;0.10000000149011612;0.10000000149011612;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3955;0,0,0;0,0,0;0;0;0;0.20000000298023224;0.10000000149011612;0.10000000149011612;0.10000000149011612;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2674;0,0,0;0,0,0;0;317;0;0.20000000298023224;0.20000000298023224;0.30000001192092896;0.5;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2694;0,0,0;0,0,0;1;345;0;0.20000000298023224;0.5;1;0.75;1;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2741;0,0,0;0,0,0;0;311;0;0.00009999999747378752;0.10000000149011612;0.30000001192092896;0.0010000000474974513;0.003000000026077032;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2699;0,0,0;0,0,0;1;345;0;0.30000001192092896;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2712;0,0,0;0,0,0;0;322;0;0.4000000059604645;0.10000000149011612;0.5;0.5;0.800000011920929;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3667;0,0,-1;0,0,0;0;0;0;0;0.30000001192092896;0.6000000238418579;0.30000001192092896;0.8999999761581421;60;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2862;0,0,0;0,0,0;0;0;0;0.30000001192092896;1;0.6000000238418579;0.5;1;28;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2776;0,0,0;0,0,0;0;282;0;0.10000000149011612;0.20000000298023224;0.5;0.5;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2760;0,0,0;0,0,0;0;297;0;0;0.20000000298023224;0.5;0.699999988079071;1;16;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3086;0,0,0;0,0,0;0;306;0;0;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3969;0,0,0;0,0,0;0;306;0;0;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3970;0,0,0;0,0,0;0;306;0;0;0.10000000149011612;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
3091;0,0,0;0,0,0;0;359;0;0.15000000596046448;0.5;1;0.75;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
2879;0,0,0;0,0,0;0;345;0;0.15000000596046448;0.44999998807907104;1;0.75;0.5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0.3499999940395355;1;0.699999988079071
