ID;Pos;PointOrder;ZoneLightID
31644;6403.60791015625,-3276.26416015625;11;2752
31645;6527.27978515625,-3241.223876953125;12;2752
31646;6625.7001953125,-3299.452392578125;13;2752
31647;6671.56298828125,-3395.813232421875;14;2752
31648;6661.2568359375,-3542.157470703125;15;2752
31649;6615.91064453125,-3799.806396484375;16;2752
31650;6481.20166015625,-3968.82470703125;17;2752
31651;6437.32080078125,-4207.1689453125;18;2752
31652;6401.9150390625,-4378.6552734375;19;2752
31653;6429.3720703125,-4594.009765625;20;2752
31654;6510.25,-4766.7119140625;21;2752
31655;6522.12548828125,-4817.64892578125;22;2752
31656;6557.166015625,-4865.056640625;23;2752
31657;6579.49560546875,-4924.14404296875;24;2752
31658;6580.6201171875,-5002.02587890625;25;2752
31659;6578.46484375,-5082.46923828125;26;2752
31660;6619.001953125,-5098.27197265625;27;2752
31661;6679.46337890625,-5100.33251953125;28;2752
31662;6719.3134765625,-5138.12060546875;29;2752
31663;6747.48291015625,-5197.8955078125;30;2752
31664;6757.7890625,-5271.41162109375;31;2752
31665;6742.91552734375,-5339.51220703125;32;2752
31666;6711.06884765625,-5408.13720703125;33;2752
31667;6673.96728515625,-5467.22509765625;34;2752
31668;6735.05126953125,-5507.84765625;35;2752
31669;6794.20361328125,-5571.65869140625;36;2752
31670;6811.2509765625,-5648.00830078125;37;2752
31671;6800.90185546875,-5763.9931640625;38;2752
31672;6795.74853515625,-5843.35009765625;39;2752
31673;6834.91162109375,-5948.47021484375;40;2752
31674;6957.3623046875,-6055.34033203125;41;2752
31675;7257.81884765625,-6252.26953125;42;2752
31676;7833.6865234375,-6330.43408203125;43;2752
31677;7912.01318359375,-6623.1240234375;44;2752
31678;7835.97900390625,-6911.67822265625;45;2752
31679;8960.044921875,-6632.90380859375;46;2752
31680;10171.0263671875,-6320.12158203125;47;2752
31681;11550.4189453125,-6294.1484375;48;2752
31682;12864.068359375,-5993.2255859375;49;2752
31683;13170.0849609375,-4643.22509765625;50;2752
31684;12926.0078125,-3126.6806640625;51;2752
31685;8670.6748046875,-3799.75341796875;1;2753
31686;8545.9658203125,-3847.357666015625;2;2753
31687;8430.9970703125,-3878.486572265625;3;2753
31688;8214.119140625,-3991.669189453125;4;2753
31689;8127.970703125,-4100.10986328125;5;2753
31690;8053.3818359375,-4312.3251953125;6;2753
31691;8028.73095703125,-4462.27099609375;7;2753
31692;8022.31884765625,-4616.2578125;8;2753
31693;8039.033203125,-4784.61279296875;9;2753
31694;8027.31103515625,-4928.9541015625;10;2753
31695;8001.30810546875,-5102.81689453125;11;2753
31696;8023.1943359375,-5289.40478515625;12;2753
31697;8089.40966796875,-5456.68701171875;13;2753
31698;8202.560546875,-5599.04638671875;14;2753
31699;8359.4814453125,-5724.80810546875;15;2753
31700;8567.1494140625,-5799.22998046875;16;2753
31701;8792.3994140625,-5883.265625;17;2753
31702;9106.0478515625,-5925.5556640625;18;2753
31703;9393.7880859375,-5928.1806640625;19;2753
31704;9721.0439453125,-5879.0244140625;20;2753
31705;10077.8359375,-5772.89208984375;21;2753
31706;10312.1806640625,-5612.9375;22;2753
31707;10197.6005859375,-5441.478515625;23;2753
31708;10020.927734375,-5300.61181640625;24;2753
31709;9769.138671875,-5065.27734375;25;2753
31710;9662.5302734375,-4887.7275390625;26;2753
31711;9584.9033203125,-4721.89697265625;27;2753
31712;9562.91015625,-4614.3740234375;28;2753
31713;9569.01953125,-4514.18310546875;29;2753
31714;9590.1171875,-4421.11572265625;30;2753
31715;9658.2138671875,-4351.67822265625;31;2753
31716;9720.9423828125,-4286.76806640625;32;2753
31717;9793.837890625,-4207.50146484375;33;2753
31718;9898.9169921875,-4092.822998046875;34;2753
31719;10070.0634765625,-3896.260009765625;35;2753
31720;10251.8525390625,-3537.802001953125;36;2753
31721;10543.5263671875,-3228.872802734375;37;2753
31722;10241.70703125,-2952.126220703125;38;2753
31723;9851.3076171875,-2780.08642578125;39;2753
31724;9545.2607421875,-2696.534423828125;40;2753
31725;9151.6044921875,-2910.481689453125;41;2753
31726;8905.1240234375,-3218.61767578125;42;2753
31727;8891.640625,-3387.712158203125;43;2753
31728;8853.904296875,-3566.81591796875;44;2753
31729;8771.2421875,-3709.880126953125;45;2753
31730;8908.2548828125,-4768.1611328125;1;2754
31731;8856.6552734375,-4759.34130859375;2;2754
31732;8801.5986328125,-4759.171875;3;2754
31733;8768.1298828125,-4752.48095703125;4;2754
31734;8768.1298828125,-4737.15869140625;5;2754
31735;8657.2392578125,-4738.48291015625;6;2754
31736;8647.7783203125,-4783.04833984375;7;2754
31737;8576.83203125,-4850.80517578125;8;2754
31738;8586.1533203125,-4898.58349609375;9;2754
31739;8578.701171875,-4933.189453125;10;2754
31740;8591.3955078125,-4961.68798828125;11;2754
31741;8656.333984375,-4964.39697265625;12;2754
31742;8715.7607421875,-4958.79052734375;13;2754
31743;8742.4248046875,-4935.75;14;2754
31744;8784.8173828125,-4874.7021484375;15;2754
31745;8825.419921875,-4871.87451171875;16;2754
31746;8858.0830078125,-4903.53173828125;17;2754
31747;8912.037109375,-4896.220703125;18;2754
31810;-187.60275268554688,335.0079650878906;1;2764
31811;-1605.3585205078125,-64.32176971435547;2;2764
31812;-1484.7552490234375,-946.0642700195312;3;2764
31813;37.52278518676758,-954.1043701171875;4;2764
31814;190.2865753173828,-281.4076232910156;5;2764
31815;3671.7470703125,-8014.25244140625;1;2765
31816;3672.1220703125,-8497.3271484375;2;2765
31817;3187.546630859375,-8474.0751953125;5;2765
31818;3213.050048828125,-8056.2587890625;7;2765
31819;3396.226806640625,-8918.14453125;4;2765
31820;3596.509765625,-8902.388671875;3;2765
31821;3186.9462890625,-8201.4072265625;6;2765
31822;3521.122802734375,-8016.87744140625;10;2765
31823;3419.85693359375,-7985.37353515625;9;2765
31824;3311.840576171875,-8016.87841796875;8;2765
31830;7300.9697265625,-6714.8447265625;11;2655
31831;7861.42529296875,-6355.42724609375;9;2655
31832;2915.594970703125,-7016.7060546875;1;2767
31833;2947.755859375,-7917.20849609375;2;2767
31834;3052.278564453125,-8624.7470703125;3;2767
31835;3365.84619140625,-8793.5908203125;4;2767
31836;4049.263427734375,-8584.544921875;5;2767
31837;4465.60400390625,-8475.6923828125;6;2767
31838;4742.73876953125,-8328.9521484375;7;2767
31839;5199.01171875,-8005.65087890625;8;2767
31840;5584.94189453125,-8053.892578125;9;2767
31841;5842.22802734375,-8053.892578125;10;2767
31842;6163.8359375,-7893.08837890625;11;2767
31843;6467.02783203125,-7306.15380859375;12;2767
31844;7104.53955078125,-7145.35009765625;13;2767
31845;7297.50439453125,-6558.4150390625;14;2767
31846;7691.47412109375,-6349.36962890625;15;2767
31847;8005.04150390625,-6293.08837890625;16;2767
31849;8583.921875,-9617.703125;20;2767
31850;8574.6494140625,-10822.9072265625;21;2767
31851;8407.0537109375,-13336.314453125;23;2767
31852;7192.986328125,-13601.6298828125;24;2767
31853;4512.91259765625,-13558.7568359375;26;2767
31854;3917.936279296875,-12942.3408203125;27;2767
31855;3660.651123046875,-11307.4990234375;29;2767
31856;3451.606689453125,-10806.3232421875;30;2767
31857;3349.763427734375,-10192.583984375;31;2767
31858;3232.5751953125,-9796.0791015625;32;2767
31859;3017.436767578125,-9412.685546875;33;2767
31860;2516.264404296875,-8780.1923828125;34;2767
31861;2307.219482421875,-8002.97216796875;35;2767
31862;1999.0108642578125,-7024.74755859375;36;2767
31863;2071.3720703125,-6293.08837890625;37;2767
31864;2368.859619140625,-6268.9677734375;38;2767
31865;2610.065673828125,-6437.8125;39;2767
31866;2545.743896484375,-6815.70166015625;40;2767
31867;5567.8603515625,-13644.625;25;2767
31868;3745.411376953125,-12143.78125;28;2767
31869;8396.0126953125,-12531.23828125;22;2767
31875;2146.03564453125,-1377.4029541015625;1;2768
31879;2783.90625,-1336.2008056640625;5;2768
31881;2712.5673828125,-1010.6724243164062;6;2768
31886;2812.19091796875,-559.3429565429688;7;2768
31890;2370.55029296875,-915.1282348632812;11;2768
31892;2076.57421875,-1053.281005859375;12;2768
31894;1840.9637451171875,-878.179931640625;13;2768
31895;1996.3033447265625,-1248.7779541015625;16;2768
31897;4088.177978515625,6180.00830078125;1;2769
31898;605.9491577148438,6250.56201171875;2;2769
31899;771.9685668945312,-1693.40234375;3;2769
31900;4183.6376953125,-1693.40673828125;4;2769
31901;4418.14599609375,5201.20068359375;1;2770
31902;3932.54296875,-1435.3331298828125;2;2770
31903;466.92376708984375,-1692.674072265625;3;2770
31904;566.5247192382812,3279.540283203125;4;2770
31905;525.0286254882812,5757.36181640625;5;2770
31906;2674.955322265625,5553.9892578125;6;2770
31914;2216.865966796875,-348.0589904785156;9;2768
31915;2599.196533203125,-107.09451293945312;8;2768
31916;1795.9837646484375,-1221.9547119140625;15;2768
31917;1661.0440673828125,-1003.4797973632812;14;2768
31918;2441.767822265625,-592.2350463867188;10;2768
31962;1833.4617919921875,1091.04931640625;1;2776
31963;1721.3994140625,632.4247436523438;4;2776
31964;1387.9796142578125,646.2589111328125;7;2776
31965;1268.3074951171875,640.0330200195312;8;2776
31966;1138.2601318359375,584.6937255859375;9;2776
31967;922.4383544921875,715.4325561523438;13;2776
31968;1044.8756103515625,812.96875;14;2776
31969;1185.9908447265625,875.2255859375;15;2776
31970;1262.7745361328125,922.9557495117188;16;2776
31971;1277.3009033203125,1026.7171630859375;17;2776
31972;1528.4031982421875,1232.1646728515625;19;2776
31973;1723.474609375,1219.713134765625;20;2776
31974;1800.258056640625,754.8626098632812;3;2776
31975;943.1904296875,619.9725952148438;12;2776
31976;1065.6280517578125,518.2872924804688;10;2776
31977;999.2213745117188,551.4902954101562;11;2776
31978;1623.5186767578125,502.5509948730469;5;2776
31979;1493.4713134765625,527.453369140625;6;2776
31980;1345.7838134765625,1136.7044677734375;18;2776
31981;1834.4974365234375,896.4952392578125;2;2776
31982;2419.41259765625,-433.88671875;1;2777
31983;2377.181640625,-440.6978759765625;2;2777
31984;2246.40283203125,-455.6829528808594;3;2777
31985;2191.911376953125,-482.9286193847656;4;2777
31986;2134.695556640625,-500.63824462890625;5;2777
31987;2074.755126953125,-489.7400207519531;6;2777
31988;2028.4375,-472.03033447265625;7;2777
31989;2016.1771240234375,-371.2214660644531;8;2777
31990;2048.871826171875,-288.12225341796875;9;2777
31991;2118.34814453125,-203.6608123779297;10;2777
31992;2172.839111328125,-143.7204132080078;11;2777
31993;2187.82470703125,-79.69319915771484;12;2777
31994;2208.2587890625,0.6814236044883728;13;2777
31995;2242.315673828125,60.62190628051758;14;2777
31996;2313.154541015625,104.21484375;15;2777
31997;2393.529296875,74.24468231201172;16;2777
31998;2460.28076171875,44.2745246887207;17;2777
31999;2546.104736328125,-10.216796875;18;2777
32000;2576.074951171875,-70.15717315673828;19;2777
32001;2555.640625,-232.2687225341797;21;2777
32002;2614.21875,-254.06521606445312;22;2777
32003;2636.01513671875,-286.760009765625;23;2777
32004;2625.116943359375,-338.5267639160156;24;2777
32005;2581.52392578125,-386.2065734863281;25;2777
32006;2550.19140625,-414.81451416015625;26;2777
32007;2505.236083984375,-427.07501220703125;27;2777
32008;2473.903564453125,-443.4225158691406;28;2777
32009;2542.017578125,-147.80726623535156;20;2777
32010;1206.34912109375,476.1902770996094;1;2778
32011;179.89381408691406,867.7247924804688;2;2778
32012;-761.9050903320312,888.888671875;3;2778
32013;-1079.365478515625,158.72987365722656;4;2778
32014;-1058.2015380859375,-783.0689697265625;5;2778
32015;21.163623809814453,-1100.5294189453125;6;2778
32016;825.3965454101562,-962.963134765625;7;2778
32022;7699.0380859375,-8973.6376953125;1;2781
32023;6965.90087890625,-9069.564453125;3;2781
32024;5982.51806640625,-8852.5849609375;5;2781
32026;6378.08056640625,-9604.06640625;8;2781
32027;6793.8671875,-10200.9423828125;10;2781
32028;7377.30126953125,-10540.396484375;11;2781
32029;7604.3046875,-10514.9912109375;12;2781
32030;7676.9365234375,-10360.470703125;13;2781
32031;5972.17822265625,-9172.470703125;6;2781
32032;6462.94873046875,-8833.880859375;4;2781
32033;6548.78271484375,-9917.5244140625;9;2781
32034;7829.494140625,-9125.314453125;18;2781
32035;7375.3125,-9017.9921875;2;2781
32036;7795.02978515625,-9384.8466796875;17;2781
32037;7679.98974609375,-9733.8994140625;16;2781
32038;7657.63134765625,-10135.8701171875;14;2781
32039;2391.966552734375,-499.5988464355469;1;2782
32040;2668.364501953125,-253.42095947265625;2;2782
32042;2460.185302734375,562.1558227539062;4;2782
32045;2318.0126953125,516.6376953125;5;2782
32046;2096.46826171875,-259.4678955078125;7;2782
32047;12547.0537109375,-3574.813232421875;1;2783
32048;12069.0498046875,-3233.54736328125;2;2783
32049;11535.7919921875,-3044.299072265625;3;2783
32050;10925.154296875,-3007.7666015625;4;2783
32051;10513.521484375,-3240.794677734375;5;2783
32052;10186.455078125,-3505.593017578125;6;2783
32053;9993.814453125,-3901.2783203125;7;2783
32054;9767.966796875,-4188.4423828125;8;2783
32055;9571.912109375,-4381.02392578125;9;2783
32056;9524.1337890625,-4504.96728515625;10;2783
32057;9515.802734375,-4616.54052734375;11;2783
32058;9523.55078125,-4724.02197265625;12;2783
32059;9545.0283203125,-4883.76416015625;13;2783
32060;9587.216796875,-5095.18798828125;14;2783
32061;9717.2177734375,-5517.7705078125;15;2783
32062;9973.6767578125,-5853.53955078125;16;2783
32063;10463.5693359375,-6004.26708984375;17;2783
32064;10955.146484375,-6035.70458984375;18;2783
32065;11373.236328125,-6035.705078125;19;2783
32066;11802.7021484375,-6076.1259765625;20;2783
32067;12518.2802734375,-5793.4384765625;22;2783
32068;12663.16015625,-5403.7919921875;23;2783
32069;12709.185546875,-5022.39501953125;24;2783
32070;12750.607421875,-4606.49072265625;25;2783
32071;12690.962890625,-4078.572021484375;26;2783
32085;6845.85498046875,-5905.46728515625;20;2731
32131;3097.724609375,500.6686096191406;1;2787
32132;2957.43017578125,573.4931030273438;2;2787
32133;2499.598876953125,570.2803955078125;3;2787
32134;2240.428466796875,492.1013488769531;4;2787
32135;2160.64306640625,539.75830078125;5;2787
32136;2136.01123046875,722.35546875;6;2787
32137;2210.4423828125,889.959228515625;7;2787
32138;2372.691162109375,915.6619262695312;8;2787
32139;2512.4501953125,750.2001953125;9;2787
32140;3231.59375,720.749267578125;13;2787
32141;3035.07421875,707.89794921875;11;2787
32142;2906.56005859375,757.1619262695312;10;2787
32143;3161.44677734375,794.6453247070312;12;2787
32145;1927.6207275390625,266.4791564941406;1;2788
32146;2089.96142578125,462.6481018066406;2;2788
32147;2085.141845703125,676.302734375;3;2788
32149;1622.4908447265625,691.8318481445312;5;2788
32150;1534.1375732421875,542.9695434570312;7;2788
32151;1675.6297607421875,519.6721801757812;8;2788
32152;1723.6962890625,633.6780395507812;4;2788
32153;1529.3179931640625,651.1364135742188;6;2788
32154;1585.5433349609375,562.2478637695312;1;2789
32155;1587.1497802734375,658.6334228515625;2;2789
32156;1376.7080078125,854.6173095703125;3;2789
32157;1318.4117431640625,988.6051635742188;4;2789
32158;812.2916870117188,1076.7916259765625;8;2789
32159;956.5751953125,720.7879028320312;9;2789
32160;1142.169677734375,430.5207214355469;10;2789
32161;1445.7841796875,393.5729675292969;11;2789
32162;1585.5433349609375,562.2478637695312;1;2790
32163;1587.1497802734375,658.6334228515625;2;2790
32164;1376.7080078125,854.6173095703125;3;2790
32165;1317.47119140625,990.486328125;4;2790
32166;813.232421875,1076.791259765625;8;2790
32167;956.5750732421875,719.8472290039062;9;2790
32168;1142.169677734375,430.5207214355469;10;2790
32169;1445.7841796875,393.5729675292969;11;2790
32170;1183.293212890625,1090.5380859375;5;2789
32171;1183.293212890625,1091.4788818359375;5;2790
32172;985.2908325195312,1233.576171875;1;2791
32173;1106.3428955078125,1240.0565185546875;2;2791
32174;1138.5438232421875,1353.1451416015625;3;2791
32175;1110.792724609375,1455.9912109375;4;2791
32176;1288.1458740234375,1697.779541015625;5;2791
32177;1295.625,2007.853271484375;6;2791
32178;1247.7470703125,2334.807861328125;7;2791
32179;1094.94921875,2441.83544921875;8;2791
32180;846.2077026367188,2308.288330078125;9;2791
32181;805.9960327148438,1818.6939697265625;10;2791
32182;885.9490356445312,1661.1397705078125;11;2791
32183;817.0482788085938,1442.2095947265625;13;2791
32184;964.020751953125,1321.339599609375;14;2791
32185;812.227783203125,1531.3333740234375;12;2791
32186;846.2646484375,1240.6624755859375;7;2789
32187;1202.0853271484375,1246.7086181640625;6;2789
32188;845.92333984375,1239.464111328125;7;2790
32189;1201.4859619140625,1246.3670654296875;6;2790
32190;1226.8077392578125,1318.27783203125;1;2792
32191;1291.7108154296875,1496.9964599609375;2;2792
32192;1480.7760009765625,1688.8834228515625;3;2792
32193;1562.6102294921875,1930.1531982421875;4;2792
32194;1285.4678955078125,2014.3465576171875;6;2792
32195;1277.6015625,1700.1710205078125;7;2792
32196;1099.823974609375,1456.0791015625;8;2792
32197;1527.3365478515625,2078.86181640625;5;2792
32200;1130.8638916015625,1350.729736328125;9;2792
32201;1528.4718017578125,2073.36962890625;1;2793
32202;1285.17578125,2008.650634765625;2;2793
32203;1234.8387451171875,2329.849365234375;3;2793
32204;1088.6214599609375,2434.118896484375;4;2793
32205;1375.0634765625,2546.7783203125;5;2793
32206;948.9136352539062,392.2105712890625;1;2794
32207;957.3031616210938,509.2643737792969;2;2794
32208;858.2269897460938,559.6014404296875;3;2794
32209;749.5629272460938,916.7547607421875;4;2794
32210;594.1598510742188,1355.8095703125;7;2794
32211;97.97713470458984,857.2291259765625;8;2794
32213;-258.2779541015625,442.84814453125;10;2794
32214;-491.9866027832031,-17.376962661743164;11;2794
32215;-357.75396728515625,-457.2273864746094;12;2794
32216;-42.54741668701172,-499.1745910644531;13;2794
32217;5.39268684387207,-300.2232666015625;14;2794
32218;269.0630187988281,-408.08843994140625;15;2794
32219;530.33642578125,-523.1446533203125;16;2794
32220;717.3026733398438,-302.6202697753906;17;2794
32221;686.1423950195312,-24.567794799804688;18;2794
32222;743.6705322265625,203.14794921875;19;2794
32223;1190.7115478515625,1202.6973876953125;11;2792
32224;1093.2333984375,1196.5054931640625;10;2792
32225;833.3604736328125,1144.9703369140625;6;2794
32226;824.1704711914062,1058.677001953125;5;2794
32227;-49.73672103881836,598.6521606445312;9;2794
32228;514.9566040039062,18.377893447875977;1;2795
32229;383.1211853027344,184.5699920654297;2;2795
32230;173.7824249267578,216.53004455566406;3;2795
32231;74.70709991455078,-225.3177947998047;4;2795
32232;247.29129028320312,-359.5498962402344;5;2795
32233;484.5946350097656,-393.1078796386719;6;2795
32234;572.4847412109375,-194.1565704345703;7;2795
32235;514.9566040039062,18.377893447875977;1;2796
32236;383.1211853027344,184.5699920654297;2;2796
32237;173.7824249267578,216.53004455566406;3;2796
32238;74.70709991455078,-225.3177947998047;4;2796
32239;247.29129028320312,-359.5498962402344;5;2796
32240;484.5946350097656,-393.1078796386719;6;2796
32241;572.4847412109375,-194.1565704345703;7;2796
32242;656.7774658203125,-30.562049865722656;1;2797
32243;760.6475830078125,-136.03016662597656;2;2797
32244;979.1746826171875,-150.41217041015625;3;2797
32251;1013.9304809570312,-312.2102966308594;4;2797
32252;890.884765625,-353.3589172363281;5;2797
32253;697.5263671875,-293.8331604003906;7;2797
32254;865.3173828125,-274.8561096191406;6;2797
32255;1222.4715576171875,-31.95985221862793;1;2798
32256;1001.5471801757812,-312.8092041015625;4;2798
32257;1156.9534912109375,-616.0299682617188;6;2798
32258;1283.19580078125,-620.0249633789062;7;2798
32259;1124.3934326171875,-843.7438354492188;1;2799
32260;1165.741455078125,-988.363525390625;2;2799
32261;1311.1597900390625,-913.2573852539062;3;2799
32262;1379.0748291015625,-812.5831298828125;4;2799
32263;1295.1796875,-746.2660522460938;5;2799
32264;1295.1796875,-746.2660522460938;6;2799
32265;1290.3856201171875,-602.4459228515625;7;2799
32266;1154.555419921875,-603.2449340820312;8;2799
32267;1126.59033203125,-716.7029418945312;9;2799
32272;776.0281372070312,-954.0068359375;1;2800
32273;635.2041625976562,-931.8345336914062;2;2800
32274;506.3650817871094,-954.6058959960938;3;2800
32275;435.05419921875,-1038.5010986328125;4;2800
32276;219.3236846923828,-905.467041015625;5;2800
32277;210.3350372314453,-782.0213623046875;6;2800
32278;319.3986511230469,-690.9353637695312;7;2800
32279;499.173828125,-691.5346069335938;8;2800
32280;633.40625,-740.6732788085938;9;2800
32281;744.8671875,-713.7070922851562;10;2800
32282;802.3953247070312,-807.7894897460938;11;2800
32283;935.2291870117188,-912.2590942382812;12;2800
32284;938.4253540039062,-978.5757446289062;17;2800
32285;840.7473754882812,-1100.823486328125;18;2800
32286;754.4552001953125,-1152.9586181640625;19;2800
32287;711.908447265625,-1090.037109375;20;2800
32288;759.2493896484375,-1037.902099609375;21;2800
32290;1530.08837890625,-1414.232666015625;1;2801
32291;1416.2303466796875,-1355.505859375;2;2801
32292;1262.0224609375,-1351.9097900390625;3;2801
32294;1354.3082275390625,-2175.281494140625;5;2801
32295;1547.2667236328125,-2180.0751953125;6;2801
32296;1703.0718994140625,-2045.8428955078125;7;2801
32297;1722.2479248046875,-1735.430908203125;8;2801
32298;1636.7547607421875,-1535.28125;9;2801
32299;1181.722900390625,-1487.739990234375;4;2801
32300;2240.798583984375,-1290.7867431640625;2;2768
32301;2597.953369140625,-1398.6522216796875;4;2768
32302;2430.163330078125,-1288.3887939453125;3;2768
32303;2808.69140625,-555.5061645507812;1;2802
32304;2704.422119140625,-1007.3413696289062;2;2802
32305;2872.212158203125,-1692.884765625;3;2802
32307;3711.163330078125,-1577.828369140625;4;2802
32308;4003.59814453125,-1153.558837890625;5;2802
32309;4037.15576171875,-772.4352416992188;6;2802
32310;3572.13720703125,-635.8057250976562;7;2802
32311;3289.291259765625,-487.1910400390625;8;2802
32312;3616.485595703125,1157.155517578125;1;2803
32313;3906.52294921875,1167.94189453125;2;2803
32314;4355.9609375,785.61962890625;3;2803
32315;4471.017578125,488.3912353515625;4;2803
32316;4322.40283203125,207.9420928955078;5;2803
32317;3992.815185546875,-49.736148834228516;6;2803
32318;3644.05126953125,-131.23397827148438;7;2803
32319;3264.126220703125,-78.49979400634766;8;2803
32320;2984.874267578125,90.48805236816406;9;2803
32321;3093.938720703125,505.1710205078125;10;2803
32322;3226.971923828125,722.098876953125;11;2803
32323;2544.423095703125,1130.988037109375;1;2804
32324;2241.799072265625,1045.3941650390625;6;2804
32325;2326.892822265625,1025.019775390625;7;2804
32326;2326.892822265625,1025.019775390625;8;2804
32327;2414.982666015625,1128.690185546875;9;2804
32328;2322.298828125,1377.7799072265625;5;2804
32329;2740.37744140625,1220.9752197265625;2;2804
32330;2338.076904296875,1653.8341064453125;4;2804
32331;2745.36865234375,1677.203125;3;2804
32332;2484.095947265625,138.22666931152344;3;2782
32333;2248.39013671875,79.89972686767578;6;2782
32334;1122.9981689453125,-388.31500244140625;5;2798
32335;1356.306640625,-333.98297119140625;8;2798
32336;1103.822021484375,-35.95529556274414;2;2798
32337;964.7957153320312,-155.00634765625;3;2798
32338;1007.0427856445312,-925.543212890625;13;2800
32339;1167.04296875,-986.667236328125;16;2800
32340;1044.795166015625,-884.7938232421875;14;2800
32341;1125.6944580078125,-842.2469482421875;15;2800
32342;3616.485595703125,1157.155517578125;1;2805
32343;3906.52294921875,1167.94189453125;2;2805
32344;4355.9609375,785.61962890625;3;2805
32345;4471.017578125,488.3912353515625;4;2805
32346;4322.40283203125,207.9420928955078;5;2805
32347;3992.815185546875,-49.736148834228516;6;2805
32348;3644.05126953125,-131.23397827148438;7;2805
32349;3264.126220703125,-78.49979400634766;8;2805
32350;2984.874267578125,90.48805236816406;9;2805
32351;3093.938720703125,505.1710205078125;10;2805
32352;3226.971923828125,722.098876953125;11;2805
32353;2808.69140625,-555.5061645507812;1;2806
32354;2704.422119140625,-1007.3413696289062;2;2806
32355;2872.212158203125,-1692.884765625;3;2806
32356;3711.163330078125,-1577.828369140625;4;2806
32357;4003.59814453125,-1153.558837890625;5;2806
32358;4037.15576171875,-772.4352416992188;6;2806
32359;3572.13720703125,-635.8057250976562;7;2806
32360;3289.291259765625,-487.1910400390625;8;2806
32361;5849.79345703125,4951.7734375;1;2807
32362;-2085.26220703125,5070.08056640625;2;2807
32363;-2101.006591796875,-3699.8798828125;3;2807
32364;5865.53759765625,-3699.8798828125;4;2807
32365;6112.83056640625,4206.8486328125;5;2807
32366;2391.966552734375,-499.5988464355469;1;2808
32367;2668.364501953125,-253.42095947265625;2;2808
32368;2484.095947265625,138.22666931152344;3;2808
32369;2460.185302734375,562.1558227539062;4;2808
32370;2318.0126953125,516.6376953125;5;2808
32371;2248.39013671875,79.89972686767578;6;2808
32372;2096.46826171875,-259.4678955078125;7;2808
32373;514.9566040039062,18.377893447875977;1;2809
32374;383.1211853027344,184.5699920654297;2;2809
32375;173.7824249267578,216.53004455566406;3;2809
32376;74.70709991455078,-225.3177947998047;4;2809
32377;247.29129028320312,-359.5498962402344;5;2809
32378;484.5946350097656,-393.1078796386719;6;2809
32379;572.4847412109375,-194.1565704345703;7;2809
32380;514.9566040039062,18.377893447875977;1;2810
32381;383.1211853027344,184.5699920654297;2;2810
32382;173.7824249267578,216.53004455566406;3;2810
32383;74.70709991455078,-225.3177947998047;4;2810
32384;247.29129028320312,-359.5498962402344;5;2810
32385;484.5946350097656,-393.1078796386719;6;2810
32386;572.4847412109375,-194.1565704345703;7;2810
32387;656.7774658203125,-30.562049865722656;1;2811
32388;760.6475830078125,-136.03016662597656;2;2811
32389;979.1746826171875,-150.41217041015625;3;2811
32390;1013.9304809570312,-312.2102966308594;4;2811
32391;890.884765625,-353.3589172363281;5;2811
32392;865.3173828125,-274.8561096191406;6;2811
32393;697.5263671875,-293.8331604003906;7;2811
32394;1222.4715576171875,-31.95985221862793;1;2812
32395;1103.822021484375,-35.95529556274414;2;2812
32396;964.7957153320312,-155.00634765625;3;2812
32397;1001.5471801757812,-312.8092041015625;4;2812
32398;1122.9981689453125,-388.31500244140625;5;2812
32399;1156.9534912109375,-616.0299682617188;6;2812
32400;1283.19580078125,-620.0249633789062;7;2812
32401;1356.306640625,-333.98297119140625;8;2812
32402;1124.3934326171875,-843.7438354492188;1;2813
32403;1165.741455078125,-988.363525390625;2;2813
32404;1311.1597900390625,-913.2573852539062;3;2813
32405;1379.0748291015625,-812.5831298828125;4;2813
32406;1295.1796875,-746.2660522460938;5;2813
32407;1295.1796875,-746.2660522460938;6;2813
32408;1290.3856201171875,-602.4459228515625;7;2813
32409;1154.555419921875,-603.2449340820312;8;2813
32410;1126.59033203125,-716.7029418945312;9;2813
32411;776.0281372070312,-954.0068359375;1;2814
32412;635.2041625976562,-931.8345336914062;2;2814
32413;506.3650817871094,-954.6058959960938;3;2814
32414;435.05419921875,-1038.5010986328125;4;2814
32415;219.3236846923828,-905.467041015625;5;2814
32416;210.3350372314453,-782.0213623046875;6;2814
32417;319.3986511230469,-690.9353637695312;7;2814
32418;499.173828125,-691.5346069335938;8;2814
32419;633.40625,-740.6732788085938;9;2814
32420;744.8671875,-713.7070922851562;10;2814
32421;802.3953247070312,-807.7894897460938;11;2814
32422;935.2291870117188,-912.2590942382812;12;2814
32423;1007.0427856445312,-925.543212890625;13;2814
32424;1044.795166015625,-884.7938232421875;14;2814
32425;1125.6944580078125,-842.2469482421875;15;2814
32426;1167.04296875,-986.667236328125;16;2814
32427;938.4253540039062,-978.5757446289062;17;2814
32428;840.7473754882812,-1100.823486328125;18;2814
32429;754.4552001953125,-1152.9586181640625;19;2814
32430;711.908447265625,-1090.037109375;20;2814
32431;759.2493896484375,-1037.902099609375;21;2814
32432;1530.08837890625,-1414.232666015625;1;2815
32433;1416.2303466796875,-1355.505859375;2;2815
32434;1262.0224609375,-1351.9097900390625;3;2815
